timestamp,bar_number,agent_name,input_tokens,output_tokens,total_tokens,model,notes
2026-01-09T12:46:15.476530,4792,S,1845,1676,3521,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:46:19.693241,4792,A,5547,774,6321,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:46:23.310955,4792,B,3401,631,4032,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:46:33.171531,4793,S,1845,1862,3707,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:46:37.590505,4793,A,5733,753,6486,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:46:40.705424,4793,B,3375,513,3888,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:46:51.167435,4794,S,1845,1948,3793,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:46:55.989356,4794,A,5819,768,6587,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:46:59.004662,4794,B,3390,529,3919,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:47:08.761729,4795,S,1845,1815,3660,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:47:12.478498,4795,A,5682,666,6348,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:47:15.191606,4795,B,3287,405,3692,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:47:24.151433,4797,S,1845,1589,3434,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:47:28.570800,4797,A,5462,895,6357,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:47:31.986919,4797,B,3523,531,4054,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:47:40.243587,4798,S,1845,1591,3436,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:47:45.566585,4798,A,5465,946,6411,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:47:48.178197,4798,B,3573,371,3944,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:47:59.057856,4800,S,1845,2208,4053,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:48:03.377383,4800,A,6090,746,6836,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:48:06.090973,4800,B,3378,406,3784,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:48:15.541893,4801,S,1845,1821,3666,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:48:19.864017,4801,A,5691,768,6459,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:48:22.376515,4801,B,3393,423,3816,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:48:31.135252,4802,S,1845,1710,3555,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:48:34.047119,4802,A,5580,513,6093,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:48:37.265076,4802,B,3138,516,3654,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:48:47.518859,4803,S,1845,2036,3881,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:48:51.737953,4803,A,5910,723,6633,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:48:55.154905,4803,B,3348,503,3851,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:49:06.314995,4804,S,1845,2105,3950,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:49:10.234783,4804,A,5982,588,6570,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:49:12.745712,4804,B,3215,385,3600,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:49:22.915114,4806,S,1845,2087,3932,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:49:26.531496,4806,A,5964,704,6668,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:49:29.545694,4806,B,3332,480,3812,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:49:40.611572,4807,S,1845,2208,4053,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:49:46.738982,4807,A,6083,1044,7127,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:49:49.655509,4807,B,3671,415,4086,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:50:01.416764,4808,S,1845,2016,3861,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:50:05.032175,4808,A,5901,645,6546,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:50:07.644947,4808,B,3272,420,3692,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:50:20.918457,4809,S,1845,2372,4217,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:50:27.950223,4809,A,6257,1353,7610,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:50:31.564816,4809,B,3980,566,4546,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:50:41.035216,4811,S,1845,1887,3732,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:50:45.555572,4811,A,5761,809,6570,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:50:49.177677,4811,B,3435,597,4032,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:50:59.451471,4813,S,1845,2000,3845,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:51:03.670429,4813,A,5875,700,6575,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:51:06.785965,4813,B,3326,494,3820,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:51:16.154637,4815,S,1845,1728,3573,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:51:20.877401,4815,A,5602,785,6387,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:51:23.691652,4815,B,3412,378,3790,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:51:33.448474,4816,S,1845,1824,3669,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:51:37.665654,4816,A,5697,905,6602,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:51:40.782939,4816,B,3532,583,4115,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:51:52.145274,4817,S,1845,2193,4038,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:51:57.276094,4817,A,6074,957,7031,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:52:00.596706,4817,B,3585,503,4088,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:52:10.765992,4819,S,1845,1897,3742,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:52:14.383102,4819,A,5778,709,6487,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:52:17.296676,4819,B,3342,463,3805,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:52:27.958485,4820,S,1845,2058,3903,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:52:31.977363,4820,A,5937,681,6618,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:52:34.691808,4820,B,3309,438,3747,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:52:44.846587,4821,S,1845,1810,3655,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:52:49.367520,4821,A,5683,743,6426,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:52:52.384700,4821,B,3370,502,3872,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:53:01.941276,4822,S,1845,1667,3512,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:53:06.862293,4822,A,5541,844,6385,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:53:10.478763,4822,B,3471,688,4159,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:53:17.334963,4824,S,1845,1287,3132,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:53:22.262427,4824,A,5156,794,5950,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:53:26.280583,4824,B,3420,639,4059,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:53:34.932445,4825,S,1845,1707,3552,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:53:39.960561,4825,A,5578,817,6395,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:53:43.176661,4825,B,3443,477,3920,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:53:53.142732,4826,S,1845,1788,3633,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:53:57.468993,4826,A,5660,744,6404,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:54:00.787956,4826,B,3369,592,3961,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:54:10.857256,4828,S,1845,1887,3732,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:54:15.577075,4828,A,5763,818,6581,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:54:18.792232,4828,B,3446,547,3993,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:54:29.051843,4829,S,1845,1756,3601,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:54:34.175395,4829,A,5631,847,6478,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:54:37.595668,4829,B,3475,576,4051,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:54:47.354525,4830,S,1845,1746,3591,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:54:52.375571,4830,A,5618,809,6427,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:54:55.891769,4830,B,3432,556,3988,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:55:06.650419,4831,S,1845,1986,3831,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:55:11.171360,4831,A,5859,777,6636,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:55:13.985149,4831,B,3400,468,3868,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:55:23.439540,4832,S,1845,1510,3355,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:55:27.757987,4832,A,5377,780,6157,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:55:31.274736,4832,B,3402,585,3987,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:55:40.343292,4834,S,1845,1424,3269,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:55:45.164680,4834,A,5296,826,6122,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:55:48.580902,4834,B,3453,655,4108,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:55:58.049675,4836,S,1845,1608,3453,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:56:02.068576,4836,A,5481,762,6243,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:56:05.687503,4836,B,3390,618,4008,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:56:15.644030,4837,S,1845,1820,3665,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:56:20.966864,4837,A,5689,1093,6782,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:56:24.383514,4837,B,3713,655,4368,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:56:32.743521,4839,S,1845,1527,3372,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:56:37.061993,4839,A,5394,872,6266,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:56:39.774819,4839,B,3494,405,3899,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:56:49.735902,4840,S,1845,1740,3585,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:56:55.263191,4840,A,5608,923,6531,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:56:58.479002,4840,B,3540,590,4130,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:57:08.246252,4842,S,1845,1730,3575,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:57:12.066089,4842,A,5598,671,6269,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:57:14.479039,4842,B,3287,378,3665,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:57:26.059103,4843,S,1845,1999,3844,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:57:30.379425,4843,A,5866,742,6608,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:57:33.495028,4843,B,3358,474,3832,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:57:42.753781,4844,S,1845,1629,3474,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:57:47.273801,4844,A,5493,789,6282,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:57:50.091649,4844,B,3405,385,3790,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:58:02.254666,4845,S,1845,2337,4182,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:58:07.277933,4845,A,6207,858,7065,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:58:09.790383,4845,B,3474,502,3976,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:58:20.461982,4847,S,1845,1971,3816,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:58:24.179048,4847,A,5836,658,6494,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:58:27.897367,4847,B,3273,582,3855,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:58:37.756489,4848,S,1845,1866,3711,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:58:42.075711,4848,A,5721,706,6427,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:58:45.191195,4848,B,3315,444,3759,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:58:55.458900,4849,S,1845,2026,3871,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:58:59.881768,4849,A,5886,781,6667,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:59:02.695805,4849,B,3390,510,3900,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:59:11.648452,4850,S,1845,1698,3543,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:59:15.867438,4850,A,5556,684,6240,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:59:19.586010,4850,B,3294,608,3902,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:59:29.546381,4851,S,1845,1716,3561,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:59:34.270123,4851,A,5574,775,6349,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:59:37.587572,4851,B,3384,488,3872,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:59:48.156876,4853,S,1845,1998,3843,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:59:52.374937,4853,A,5863,768,6631,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T12:59:55.589976,4853,B,3383,564,3947,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:00:06.349235,4854,S,1845,2084,3929,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:00:10.569754,4854,A,5946,702,6648,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:00:13.685781,4854,B,3312,516,3828,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:00:24.951548,4855,S,1845,2073,3918,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:00:29.673168,4855,A,5934,786,6720,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:00:32.789667,4855,B,3397,492,3889,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:00:42.859927,4857,S,1845,1877,3722,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:00:47.181220,4857,A,5746,725,6471,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:00:50.093214,4857,B,3344,459,3803,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:01:00.050369,4858,S,1845,1805,3650,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:01:03.967699,4858,A,5674,767,6441,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:01:06.982872,4858,B,3386,596,3982,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:01:17.847260,4859,S,1845,2076,3921,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:01:22.069000,4859,A,5945,820,6765,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:01:24.983985,4859,B,3439,528,3967,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:01:34.040267,4860,S,1845,1602,3447,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:01:38.358899,4860,A,5471,688,6159,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:01:44.289505,4860,B,3307,1090,4397,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:01:54.450378,4861,S,1845,1902,3747,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:01:58.669920,4861,A,5765,771,6536,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:02:01.985334,4861,B,3384,549,3933,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:02:12.445090,4862,S,1845,1893,3738,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:02:17.568052,4862,A,5759,723,6482,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:02:20.986080,4862,B,3336,583,3919,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:02:31.457596,4864,S,1845,2028,3873,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:02:35.176312,4864,A,5897,788,6685,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:02:38.492049,4864,B,3404,534,3938,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:02:48.851541,4865,S,1845,1979,3824,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:02:53.069641,4865,A,5842,792,6634,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:02:56.083336,4865,B,3403,501,3904,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:03:06.550448,4867,S,1845,2073,3918,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:03:10.972065,4867,A,5937,840,6777,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:03:13.885892,4867,B,3456,548,4004,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:03:22.739361,4868,S,1845,1796,3641,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:03:26.360534,4868,A,5662,622,6284,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:03:29.174474,4868,B,3238,405,3643,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:03:37.835825,4869,S,1845,1650,3495,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:03:43.366389,4869,A,5513,1025,6538,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:03:46.482584,4869,B,3639,515,4154,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:03:56.140605,4870,S,1845,1752,3597,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:04:00.865877,4870,A,5616,770,6386,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:04:03.979815,4870,B,3384,447,3831,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:04:14.969231,4872,S,1845,2188,4033,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:04:19.692643,4872,A,6062,893,6955,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:04:24.916814,4872,B,3515,987,4502,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:04:36.083564,4873,S,1845,2239,4084,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:04:42.513301,4873,A,6111,1139,7250,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:04:45.329418,4873,B,3759,466,4225,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:04:54.184682,4874,S,1845,1841,3686,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:04:58.806513,4874,A,5706,853,6559,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:05:02.124495,4874,B,3473,493,3966,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:05:12.889171,4876,S,1845,1956,3801,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:05:17.507910,4876,A,5827,783,6610,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:05:20.725251,4876,B,3403,492,3895,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:05:29.275395,4877,S,1845,1523,3368,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:05:34.299047,4877,A,5388,927,6315,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:05:37.015276,4877,B,3546,439,3985,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:05:47.076178,4878,S,1845,1902,3747,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:05:50.893247,4878,A,5773,655,6428,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:05:53.811723,4878,B,3275,483,3758,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:06:04.275939,4879,S,1845,2070,3915,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:06:08.594549,4879,A,5936,819,6755,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:06:11.809453,4879,B,3438,536,3974,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:06:22.880966,4880,S,1845,2126,3971,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:06:26.702915,4880,A,5997,631,6628,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:06:29.822635,4880,B,3251,486,3737,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:06:38.873762,4881,S,1845,1608,3453,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:06:42.794661,4881,A,5475,624,6099,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:06:46.010232,4881,B,3244,547,3791,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:06:56.776331,4882,S,1845,2093,3938,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:07:00.897838,4882,A,5962,726,6688,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:07:03.912093,4882,B,3345,588,3933,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:07:14.683716,4884,S,1845,2019,3864,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:07:18.702023,4884,A,5888,757,6645,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:07:22.122712,4884,B,3376,591,3967,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:07:32.878984,4885,S,1845,2082,3927,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:07:37.700719,4885,A,5950,853,6803,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:07:40.816154,4885,B,3472,498,3970,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:07:51.675915,4886,S,1845,2024,3869,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:07:56.900728,4886,A,5893,1011,6904,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:07:59.917765,4886,B,3630,605,4235,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:08:09.779051,4887,S,1845,1891,3736,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:08:14.301373,4887,A,5760,855,6615,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:08:59.207523,4888,S,1845,1878,3723,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:09:02.626430,4888,A,5745,597,6342,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:09:05.439316,4888,B,3216,389,3605,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:09:16.010894,4889,S,1845,2039,3884,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:09:20.129486,4889,A,5901,685,6586,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:09:23.345401,4889,B,3299,482,3781,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:09:33.809625,4891,S,1845,1936,3781,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:09:37.725396,4891,A,5808,710,6518,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:09:40.337548,4891,B,3330,438,3768,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:09:52.409095,4892,S,1845,2268,4113,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:09:56.539501,4892,A,6141,797,6938,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:09:59.155459,4892,B,3417,506,3923,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:10:09.516704,4893,S,1845,2049,3894,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:10:13.437990,4893,A,5919,703,6622,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:10:16.153377,4893,B,3324,474,3798,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:10:24.203949,4894,S,1845,1563,3408,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:10:30.029571,4894,A,5428,1239,6667,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:10:32.744039,4894,B,3860,459,4319,Qwen3-Next-80B-A3B-Instruct,Estimated from text
2026-01-09T13:10:42.509639,4895,S,1845,1951,3796,Qwen3-Next-80B-A3B-Instruct,Estimated from text
