datetime,OI_Usd,OI_Contracts
2025-08-30 04:00:00,2729848399.704903,2518668.1500000027
2025-08-30 08:00:00,2746334958.4927936,2531975.3900000034
2025-08-30 12:00:00,2750503454.6110435,2531577.6800000034
2025-08-30 16:00:00,2760170272.6580534,2535902.650000003
2025-08-30 20:00:00,2737155725.0279536,2516066.4500000034
2025-08-31 00:00:00,2744332507.7322035,2523336.2000000034
2025-08-31 04:00:00,2723658395.195463,2495378.660000003
2025-08-31 08:00:00,2738811279.8645535,2520549.3500000034
2025-08-31 12:00:00,2733711909.4696436,2522884.5400000033
2025-08-31 16:00:00,2777607183.071075,2553705.910000005
2025-08-31 20:00:00,2778106317.372484,2551727.280000004
2025-09-01 00:00:00,2774977778.887105,2565124.910000005
2025-09-01 04:00:00,2806156275.458077,2606496.0700000064
2025-09-01 08:00:00,2840799104.065564,2598330.6800000034
2025-09-01 12:00:00,2807515891.2774963,2582029.810000006
2025-09-01 16:00:00,2809852559.2348647,2584316.6600000043
2025-09-01 20:00:00,2813321438.055325,2576778.3400000045
2025-09-02 00:00:00,2765887756.034165,2533564.9200000046
2025-09-02 04:00:00,2864121072.3879733,2596808.230000003
2025-09-02 08:00:00,2931749724.900007,2660389.9500000062
2025-09-02 12:00:00,2937508488.710108,2677555.350000007
2025-09-02 16:00:00,3012407936.9173875,2720746.6200000066
2025-09-02 16:00:00,3012407936.9173875,2720746.6200000066
2025-09-02 20:00:00,2968586204.8939877,2682459.030000007
2025-09-03 00:00:00,2978926542.689447,2679702.8800000064
2025-09-03 04:00:00,2973399259.779609,2679010.800000008
2025-09-03 08:00:00,2960284059.11911,2665909.050000009
2025-09-03 12:00:00,2986066684.36001,2680490.740000009
2025-09-03 16:00:00,3053729682.5336475,2721788.5200000065
2025-09-03 20:00:00,3051070073.1387086,2720024.1000000075
2025-09-04 00:00:00,3054731427.9410114,2735866.22000001
2025-09-04 04:00:00,3059031098.323992,2753227.3800000106
2025-09-04 08:00:00,2974507248.246409,2693616.8800000083
2025-09-04 12:00:00,2978206500.9271116,2689149.7900000107
2025-09-04 16:00:00,2965262156.986148,2708640.1700000074
2025-09-04 20:00:00,2957543875.388828,2695613.780000007
2025-09-05 00:00:00,2900582980.888457,2621240.0500000063
2025-09-05 04:00:00,2908323162.2187486,2613727.340000008
2025-09-05 08:00:00,3089169928.115926,2735863.2800000054
2025-09-05 12:00:00,3064409149.727706,2727956.6200000052
2025-09-05 16:00:00,3001931541.8508058,2712948.2900000056
2025-09-05 20:00:00,3032813940.411165,2721799.370000005
2025-09-06 00:00:00,2991365249.9804044,2704442.800000004
2025-09-06 04:00:00,2980867016.502306,2684522.5700000054
2025-09-06 08:00:00,2974889364.1897264,2685385.960000006
2025-09-06 12:00:00,2952801606.916806,2666523.6300000055
2025-09-06 16:00:00,2950349727.6469655,2673839.920000005
2025-09-06 20:00:00,2995935507.494727,2723661.9200000064
2025-09-07 00:00:00,3008517483.5527577,2731556.750000007
2025-09-07 04:00:00,3036195614.543946,2745248.670000005
2025-09-07 08:00:00,2985764822.821895,2697189.7900000047
2025-09-07 12:00:00,2943902779.1403074,2647001.8200000064
2025-09-07 16:00:00,2963445275.8131986,2662624.610000008
2025-09-07 20:00:00,2953571394.164159,2655809.950000008
2025-09-08 00:00:00,2931548243.4113774,2639101.4900000067
2025-09-08 04:00:00,2941004130.6312065,2649839.740000006
2025-09-08 08:00:00,2948587457.5616875,2651314.1600000067
2025-09-08 12:00:00,3056043306.018337,2727326.790000006
2025-09-08 16:00:00,3162834553.8280807,2809388.2300000093
2025-09-08 20:00:00,3151842207.3424106,2813813.2000000095
2025-09-09 00:00:00,3128304529.5642095,2792219.0800000085
2025-09-09 04:00:00,3104301900.5526476,2779849.040000007
2025-09-09 08:00:00,3178839163.1556687,2814195.420000008
2025-09-09 12:00:00,3163280293.464771,2812619.7400000095
2025-09-09 16:00:00,3121633277.7360578,2815521.350000007
2025-09-09 20:00:00,3145427442.4905705,2827015.0800000094
2025-09-10 00:00:00,3146380202.77621,2822921.4000000088
2025-09-10 04:00:00,3141233818.7735286,2817909.6800000076
2025-09-10 08:00:00,3131501500.464157,2783608.850000006
2025-09-10 12:00:00,3129158377.467508,2786663.500000007
2025-09-10 16:00:00,3310129444.5531526,2908515.7700000107
2025-09-10 20:00:00,3218153471.4013333,2835632.340000012
2025-09-11 00:00:00,3205220512.642123,2814067.8900000113
2025-09-11 04:00:00,3204013016.43777,2801024.0800000085
2025-09-11 08:00:00,3198512027.876009,2804728.190000008
2025-09-11 12:00:00,3182608787.9385724,2793761.840000011
2025-09-11 16:00:00,3190243692.82945,2795090.560000009
2025-09-11 20:00:00,3222765893.1300087,2815872.340000008
2025-09-12 00:00:00,3242460571.521071,2809013.0100000096
2025-09-12 04:00:00,3229693782.84877,2804011.230000009
2025-09-12 08:00:00,3197147100.8391085,2778866.5500000073
2025-09-12 12:00:00,3197105620.3387003,2783235.690000009
2025-09-12 16:00:00,3104445825.539508,2698086.9500000067
2025-09-12 20:00:00,3237119672.404327,2777422.860000006
2025-09-13 00:00:00,3180076802.819456,2742119.230000005
2025-09-13 04:00:00,3224778248.834076,2781297.5700000054
2025-09-13 08:00:00,3230304167.4729776,2790294.2900000066
2025-09-13 12:00:00,3230272523.022488,2785928.130000007
2025-09-13 16:00:00,3171358455.4580073,2740260.6500000064
2025-09-13 20:00:00,3151566313.446006,2723088.360000005
2025-09-14 00:00:00,3130174771.9884067,2701025.1000000057
2025-09-14 04:00:00,3169394546.9508057,2741109.840000005
2025-09-14 08:00:00,3159783825.552005,2729599.020000004
2025-09-14 12:00:00,3175294628.2071657,2742967.320000005
2025-09-14 16:00:00,3175873767.7986054,2756789.4000000046
2025-09-14 20:00:00,3117399018.674706,2697201.930000005
2025-09-15 00:00:00,3034714050.4545054,2632449.450000005
2025-09-15 04:00:00,3050114567.1497655,2642951.960000005
2025-09-15 08:00:00,3092796010.7668886,2671537.3200000073
2025-09-15 12:00:00,2985871539.4300075,2595845.7200000063
2025-09-15 16:00:00,2968628010.522208,2585669.6500000074
2025-09-15 20:00:00,2925122891.874405,2538331.880000004
2025-09-16 00:00:00,2908176982.4084644,2521921.940000004
2025-09-16 04:00:00,2895165716.030666,2512272.740000005
2025-09-16 08:00:00,2913013374.2251353,2515818.4700000044
2025-09-16 12:00:00,2935626445.0920053,2547402.3300000047
2025-09-16 16:00:00,3050643883.9416475,2633938.9400000065
2025-09-16 20:00:00,3131034569.8355055,2682172.9300000044
2025-09-17 00:00:00,3172911912.3894353,2717890.7900000047
2025-09-17 04:00:00,3172082633.006409,2726827.2000000076
2025-09-17 08:00:00,3202955778.374367,2735088.7600000063
